Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,WR4AYC,145.110000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"WR4AYC near Parkland, Broward County, Florida OPEN",,,,
1,N4LMI,145.110000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4LMI near Bonifay, Holmes County, Florida OPEN",,,,
2,W1JXG,145.110000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W1JXG near Lee, Madison County, Florida OPEN",,,,
3,K4VRC,145.110000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4VRC near The Villages, Sumter County, Florida OPEN",,,,
4,AC0Y,145.130000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"AC0Y near Orlando, Orange County, Florida OPEN",,,,
5,AB4AZ,145.130000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"AB4AZ near South Vero Beach, Indian River County, Florida OPEN",,,,
6,Laurel Rd/I-75,145.130000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4SER near Venice, Sarasota County, Florida OPEN",,,,
7,WB4EN,145.130000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB4EN near Keystone Heights, Clay County, Florida OPEN",,,,
8,EOC Tower,145.150000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WX4MC near Stuart, Martin County, Florida OPEN",,,,
9,KP4PC,145.150000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KP4PC near Holiday, Pasco County, Florida OPEN",,,,
10,Bradford County EOC,145.150000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4BAR near Starke, Bradford County, Florida OPEN",,,,
11,AG4CQ,145.150000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"AG4CQ near Kissimmee, Osceola County, Florida OPEN",,,,
12,WPOZ Tower,145.150000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"AG4BV near Orlando, Orange County, Florida OPEN",,,,
13,W4PLB,145.160000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"W4PLB near Sanford, Seminole County, Florida OPEN",,,,
14,W4LX,145.170000,-,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4LX near Fort Myers, Lee County, Florida OPEN",,,,
15,AB4EY,145.170000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"AB4EY near Saint Augustine, Saint Johns County, Florida OPEN",,,,
16,AG4BV,145.170000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"AG4BV near Jupiter Farms, Palm Beach County, Florida OPEN",,,,
17,KG4NXO,145.170000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"KG4NXO near Ocala, Marion County, Florida OPEN",,,,
18,N2GKG,145.170000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"N2GKG near Key West, Monroe County, Florida OPEN Bilingual.",,,,
19,W4ACS,145.170000,-,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4ACS near Largo, Pinellas County, Florida OPEN",,,,
20,KJ4UOP,145.190000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KJ4UOP near Crescent City, Putnam County, Florida OPEN",,,,
21,K4WRC,145.190000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"K4WRC near Wellington, Palm Beach County, Florida OPEN TS2: TG9 only. Inbound from hotspots and other Brandmeister systems, use TG3149803 and comes out on TG9. TS1: Open to all Brandmeister TGs and PCs.",,,,
22,KB4EC,145.190000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4EC near Miami, Miami-Dade County, Florida OPEN",,,,
23,W4HEM,145.210000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HEM near Lake Placid, Highlands County, Florida OPEN",,,,
24,EOC,145.210000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KX4EOC near Saint Augustine, Saint Johns County, Florida OPEN",,,,
25,W4RYZ,145.210000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RYZ near Bennett, Bay County, Florida OPEN",,,,
26,K4LFK,145.210000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4LFK near The Villages, Sumter County, Florida OPEN",,,,
27,,145.210000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"near Marathon, Monroe County, Florida OPEN",,,,
28,K4FL,145.230000,-,0.600000,DTCS,88.5,88.5,411,NN,023,Tone->Tone,FM,5.00,,50W,"K4FL near Bithlo, Orange County, Florida OPEN",,,,
29,AG4BV,145.230000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"AG4BV near Mangonia Park, Palm Beach County, Florida OPEN",,,,
30,Water Tower,145.230000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KE4COL near Carrabelle, Franklin County, Florida OPEN",,,,
31,Surfside Condos,145.230000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD7KE near Miramar Beach, Walton County, Florida OPEN",,,,
32,NAS Whiting Field,145.250000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3CMH near Milton, Santa Rosa County, Florida OPEN",,,,
33,WENG Radio Sta Tower,145.250000,-,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"AA4FB near Englewood, Sarasota County, Florida OPEN",,,,
34,KV4ATV,145.250000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KV4ATV near Panama City, Bay County, Florida OPEN",,,,
35,WB4PYL,145.250000,-,0.600000,DTCS,88.5,88.5,411,NN,023,Tone->Tone,FM,5.00,,50W,"WB4PYL near Oviedo, Seminole County, Florida OPEN",,,,
36,WC4PEM,145.270000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WC4PEM near Lakeland, Polk County, Florida OPEN",,,,
37,Marbella,145.270000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"AB4NP near Naples, Collier County, Florida OPEN",,,,
38,KA2AYR,145.270000,-,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"KA2AYR near Ormond Beach, Volusia County, Florida OPEN",,,,
39,MRMC,145.270000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KN4MIV near Ocala, Marion County, Florida OPEN",,,,
40,WR4AYC,145.270000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"WR4AYC near Coral Springs, Broward County, Florida OPEN",,,,
41,W3IFI,145.270000,-,0.600000,TSQL,88.5,151.4,023,NN,023,Tone->Tone,FM,5.00,,50W,"W3IFI near Port Saint Lucie, Saint Lucie County, Florida OPEN",,,,
42,KB4AIL,145.280000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4AIL near Miami, Miami-Dade County, Florida OPEN",,,,
43,N4BRF,145.290000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4BRF near Boca Raton, Palm Beach County, Florida OPEN",,,,
44,I-95/Old St Augustine Rd,145.290000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4GIH near Jacksonville, Duval County, Florida OPEN",,,,
45,I-75 Exit 279,145.290000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4EX near Wesley Chapel, Pasco County, Florida OPEN",,,,
46,N4AAC,145.310000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4AAC near Saint Petersburg, Pinellas County, Florida OPEN",,,,
47,Indian River Med Center,145.310000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IRC near Vero Beach, Indian River County, Florida OPEN",,,,
48,W4NAS,145.310000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"W4NAS near Callahan, Nassau County, Florida OPEN",,,,
49,National Guard Armory,145.330000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HEM near Avon Park, Highlands County, Florida OPEN",,,,
50,KB4AIL,145.330000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4AIL near Hialeah, Miami-Dade County, Florida OPEN",,,,
51,AC4QB,145.330000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"AC4QB near Panama City, Bay County, Florida OPEN",,,,
52,High School,145.330000,-,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4GDN near Land O Lakes, Pasco County, Florida OPEN",,,,
53,South Causeway Bridge,145.330000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4BO near New Smyrna, Volusia County, Florida OPEN",,,,
54,Marion Co Transfer Station,145.330000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KJ4CLL near Ocala, Marion County, Florida OPEN During declared emergencies, the primary use for CERT and other organizations (Hospital Net, ARES, etc) providing EmComm to the Marion County Sheriff's Office.",,,,
55,Point of Americas,145.340000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BUG near Fort Lauderdale, Broward County, Florida OPEN",,,,
56,KG4EOC,145.350000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4EOC near Saint Cloud, Osceola County, Florida OPEN",,,,
57,K4PRY,145.350000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4PRY near Perry, Taylor County, Florida OPEN Linked to 146.7450- Hines",,,,
58,WA4GDN,145.350000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4GDN near New Port Richey, Pasco County, Florida OPEN",,,,
59,WB4TWQ,145.350000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB4TWQ near Clewiston, Hendry County, Florida OPEN",,,,
60,W2SDB,145.370000,-,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"W2SDB near Cocoa, Brevard County, Florida OPEN EchoLink for Indian River Amateur Radio Club members only.",,,,
61,N2GKG,145.370000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,DMR,5.00,,50W,"N2GKG near Hialeah, Miami-Dade County, Florida OPEN Wide/narrowband.",,,,
62,N2GKG,145.370000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"N2GKG near Big Pine Key, Monroe County, Florida OPEN Wide/Narrowband.",,,,
63,AI4UI,145.370000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"AI4UI near Palatka, Putnam County, Florida OPEN",,,,
64,Jail,145.390000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4UKP near West Palm Beach, Palm Beach County, Florida OPEN This is a County owned repeater",,,,
65,K4QCW,145.390000,-,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4QCW near Fort Myers, Lee County, Florida OPEN",,,,
66,KA9RIX,145.390000,-,0.600000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KA9RIX near Saint Petersburg, Pinellas County, Florida OPEN",,,,
67,ND1C,145.390000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"ND1C near Bunnell, Flagler County, Florida OPEN",,,,
68,WA4TCD,145.400000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"WA4TCD near Vero Beach, Indian River County, Florida OPEN",,,,
69,W4CLL,145.410000,-,0.600000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CLL near Tampa, Hillsborough County, Florida OPEN Motorola Quantar",,,,
70,N4SVC,145.410000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4SVC near Live Oak, Suwannee County, Florida OPEN",,,,
71,WX4JEF,145.430000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"WX4JEF near Monticello, Jefferson County, Florida OPEN",,,,
72,NI4CE,145.430000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NI4CE near Verna, Manatee County, Florida OPEN",,,,
73,KD4GME,145.430000,-,0.600000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD4GME near Ocala, Marion County, Florida OPEN",,,,
74,Stuart Public Services,145.440000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"KB4DD near Stuart, Martin County, Florida OPEN",,,,
75,N4LRX,145.450000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4LRX near Orlando, Orange County, Florida OPEN",,,,
76,Riversink Elementary School,145.450000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4WAK near Crawfordville, Wakulla County, Florida OPEN",,,,
77,KI4BCO,145.450000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4BCO near Kendall Lakes, Miami-Dade County, Florida OPEN",,,,
78,KB4JDE,145.450000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4JDE near Bunnell, Flagler County, Florida OPEN",,,,
79,Sun Towers,145.450000,-,0.600000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4KPR near Sun City Center, Hillsborough County, Florida OPEN",,,,
80,Fire Sta 16,145.450000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4UC near Pensacola, Escambia County, Florida OPEN",,,,
81,Truist Bldg,145.470000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4HRS near Melbourne, Brevard County, Florida OPEN",,,,
82,KG4IDD,145.470000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4IDD near Palm Coast, Flagler County, Florida OPEN",,,,
83,EOC,145.470000,-,0.600000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4PAM near LaBelle, Hendry County, Florida OPEN 200' Tower SR80",,,,
84,KI4DYE,145.490000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4DYE near Bushnell, Sumter County, Florida OPEN",,,,
85,AA4PP,145.490000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"AA4PP near Naples, Collier County, Florida OPEN",,,,
86,W4VIY,145.490000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4VIY near Milton, Santa Rosa County, Florida OPEN",,,,
87,NF4CQ,145.490000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NF4CQ near Lake City, Columbia County, Florida OPEN",,,,
88,KC4JLY,145.515000,split,446.275000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4JLY near Riviera Beach, Palm Beach County, Florida OPEN All licensed hams are welcome!",,,,
89,K1RBY,146.460000,,0.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K1RBY near Palatka, Putnam County, Florida OPEN",,,,
90,Hospital,146.610000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MLB near Melbourne, Brevard County, Florida OPEN",,,,
91,N4PG,146.610000,-,0.600000,Tone,203.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4PG near Tallahassee, Leon County, Florida OPEN",,,,
92,John Knox Village,146.610000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BUG near Pompano Beach, Broward County, Florida OPEN",,,,
93,K4GSO,146.610000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4GSO near Ocala, Marion County, Florida OPEN      Marion County ARES Primary",,,,
94,KN2R,146.610000,-,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KN2R near Cape Coral, Lee County, Florida OPEN Since Hurricane Ian, antenna was lowered greatly reducing range/coverage.",,,,
95,W4HSO,146.610000,-,0.600000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HSO near Brandon, Hillsborough County, Florida OPEN",,,,
96,WX4SFL,146.610000,-,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WX4SFL near Key Largo, Monroe County, Florida OPEN Low power / antenna height due to tower repairs current 20W / 50ft / 6dB omni",,,,
97,I-10 MP 5,146.610000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4SME near Pensacola, Escambia County, Florida OPEN",,,,
98,W4JUP,146.625000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4JUP near Hobe Sound, Martin County, Florida OPEN",,,,
99,N4EMH,146.625000,-,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4EMH near Wauchula, Hardee County, Florida OPEN",,,,
100,KE4NUZ,146.625000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KE4NUZ near Mims, Brevard County, Florida OPEN",,,,
101,Fish Island,146.625000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4MX near Saint Augustine, Saint Johns County, Florida OPEN Solid signal from the State Park and beaches.",,,,
102,N4PTW,146.625000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4PTW near Chipley, Washington County, Florida OPEN",,,,
103,K4JC,146.640000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4JC near Vero Beach, Indian River County, Florida OPEN",,,,
104,WA3JGC,146.640000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA3JGC near Naples, Collier County, Florida OPEN",,,,
105,K4CIO,146.640000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4CIO near Little Torch Key, Monroe County, Florida OPEN",,,,
106,W6BXQ,146.640000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W6BXQ near Dania Beach, Broward County, Florida OPEN",,,,
107,WCJB Tower,146.640000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"KC4MHH near Gainesville, Alachua County, Florida OPEN",,,,
108,AE4S,146.655000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"AE4S near Tallahassee, Leon County, Florida OPEN",,,,
109,N4KEG,146.655000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4KEG near Lakeland, Polk County, Florida OPEN",,,,
110,N4RQY,146.655000,-,0.600000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4RQY near Coral Springs, Broward County, Florida OPEN",,,,
111,WD4CKU,146.655000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WD4CKU near Fort Walton Beach, Okaloosa County, Florida OPEN",,,,
112,KI4RF,146.655000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4RF near Holly Hill, Volusia County, Florida OPEN Linked to 29.66,53.05,223.85",,,,
113,Sewage Processing Plant,146.670000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WR4AKX near West Palm Beach, Palm Beach County, Florida OPEN",,,,
114,Pelican Bay,146.670000,-,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB2QLP near North Naples, Collier County, Florida OPEN Yaesu System Fusion, receives Analog/Digital, transmits only Analog",,,,
115,W4BKD,146.670000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BKD near Marianna, Jackson County, Florida OPEN",,,,
116,Pasco Co Gov Ctr,146.670000,-,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4GDN near New Port Richey, Pasco County, Florida OPEN Find us on Facebook",,,,
117,K4LFK,146.670000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4LFK near The Villages, Sumter County, Florida OPEN",,,,
118,K4FLK,146.670000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near Scout Key, Monroe County, Florida OPEN",,,,
119,WAYR Tower,146.670000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4BT near Orange Park, Clay County, Florida OPEN",,,,
120,K4LKL,146.685000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4LKL near Lakeland, Polk County, Florida OPEN 350'",,,,
121,KF4QWC,146.685000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4QWC near Punta Gorda, Charlotte County, Florida OPEN",,,,
122,EOC,146.685000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4QWC near Punta Gorda, Charlotte County, Florida OPEN",,,,
123,K4GNV,146.685000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,DMR,5.00,,50W,"K4GNV near Gainesville, Alachua County, Florida OPEN",,,,
124,K4SRC,146.700000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4SRC near Milton, Santa Rosa County, Florida OPEN",,,,
125,KC2CWC,146.700000,-,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC2CWC near Hialeah, Miami-Dade County, Florida OPEN",,,,
126,KE4EMC,146.700000,-,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KE4EMC near Dunedin, Pinellas County, Florida OPEN",,,,
127,KI4IJQ,146.700000,-,0.600000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4IJQ near Miami, Miami-Dade County, Florida OPEN",,,,
128,W4IZ,146.700000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IZ near Jacksonville, Duval County, Florida OPEN",,,,
129,N4SRC,146.715000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4SRC near Poinciana, Polk County, Florida OPEN",,,,
130,Advent Hospital,146.715000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4FPC near Palm Coast, Flagler County, Florida OPEN",,,,
131,K4BKV,146.715000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4BKV near Brooksville, Hernando County, Florida OPEN",,,,
132,Solid Waste Authority,146.715000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4JUP near West Palm Beach, Palm Beach County, Florida OPEN",,,,
133,N2FSU,146.715000,-,0.600000,TSQL,88.5,74.4,023,NN,023,Tone->Tone,FM,5.00,,50W,"N2FSU near Lehigh Acres, Lee County, Florida OPEN",,,,
134,KG4ITD,146.715000,-,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4ITD near Bristol, Liberty County, Florida OPEN",,,,
135,K4FLK,146.715000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near Plantation Key, Monroe County, Florida OPEN",,,,
136,W4MCO,146.730000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MCO near Orlando, Orange County, Florida OPEN",,,,
137,Comcast Tower,146.730000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4SER near Sarasota, Sarasota County, Florida OPEN",,,,
138,N4THW,146.730000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4THW near Fort Lauderdale, Broward County, Florida OPEN",,,,
139,Union County Waste Control,146.730000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KO4WOG near Lake Butler, Union County, Florida OPEN",,,,
140,K4PRY,146.745000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4PRY near Hines, Dixie County, Florida OPEN Linked to 145.3500- Perry",,,,
141,KD4QOF,146.745000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD4QOF near Espanola, Flagler County, Florida OPEN 1000 ft tower.",,,,
142,WX4E,146.745000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WX4E near Punta Gorda, Charlotte County, Florida OPEN",,,,
143,KF4JMM,146.745000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4JMM near Panama City, Bay County, Florida OPEN",,,,
144,KB4UT,146.760000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4UT near Orlando, Orange County, Florida OPEN",,,,
145,KC4MTS,146.760000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4MTS near Spring Hill, Hernando County, Florida OPEN",,,,
146,W4UC,146.760000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4UC near Pensacola, Escambia County, Florida OPEN",,,,
147,W4RNG,146.760000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RNG near Jacksonville, Duval County, Florida OPEN",,,,
